"NEGERI","year","week","No_of_dengue_case"
"PAHANG",2011," 51",NA
"TERENGGANU",2011," 51",NA
"KELANTAN",2011," 51",NA
"SARAWAK",2011," 51",NA
"SABAH",2011," 51",NA
"LABUAN",2011," 51",NA
"MALAYSIA",2011," 51","NO MORTALITY"
"PERLIS",2012," 51",NA
"KEDAH",2012," 51",NA
"PULAU PINANG",2012," 51",NA
"PERAK",2012," 51",NA
"SELANGOR",2012," 51",NA
"WPKL/PUTRAJAYA",2012," 51",NA
"N.SEMBILAN",2012," 51",NA
"MELAKA",2012," 51",NA
"JOHOR",2012," 51",NA
"PAHANG",2012," 51",NA
"TERENGGANU",2012," 51",NA
"KELANTAN",2012," 51",NA
"SARAWAK",2012," 51",NA
"SABAH",2012," 51",NA
"LABUAN",2012," 51",NA
"MALAYSIA",2012," 51","0"
"PERLIS",2013," 51",NA
"KEDAH",2013," 51",NA
"PULAU PINANG",2013," 51","1"
"PERAK",2013," 51",NA
"SELANGOR",2013," 51","2"
"WPKL/PUTRAJAYA",2013," 51",NA
"N.SEMBILAN",2013," 51",NA
"MELAKA",2013," 51",NA
"JOHOR",2013," 51","2"
"PAHANG",2013," 51",NA
"TERENGGANU",2013," 51",NA
"KELANTAN",2013," 51",NA
"SARAWAK",2013," 51",NA
"SABAH",2013," 51",NA
"LABUAN",2013," 51",NA
"MALAYSIA",2013," 51","5"
"PERLIS",2014," 51",NA
"KEDAH",2014," 51","1"
"PULAU PINANG",2014," 51","2"
"PERAK",2014," 51","3"
"SELANGOR",2014," 51","2"
"WPKL/PUTRAJAYA",2014," 51","1"
"N.SEMBILAN",2014," 51",NA
"MELAKA",2014," 51",NA
"JOHOR",2014," 51",NA
"PAHANG",2014," 51",NA
"TERENGGANU",2014," 51",NA
"KELANTAN",2014," 51",NA
"SARAWAK",2014," 51",NA
"SABAH",2014," 51",NA
"LABUAN",2014," 51",NA
"MALAYSIA",2014," 51","9"
"PERLIS",2015," 51",NA
"KEDAH",2015," 51",NA
"PULAU PINANG",2015," 51",NA
"PERAK",2015," 51",NA
"SELANGOR",2015," 51",NA
"WPKL/PUTRAJAYA",2015," 51",NA
"N.SEMBILAN",2015," 51",NA
"MELAKA",2015," 51",NA
"JOHOR",2015," 51",NA
"PAHANG",2015," 51",NA
"TERENGGANU",2015," 51",NA
"KELANTAN",2015," 51",NA
"SARAWAK",2015," 51",NA
"SABAH",2015," 51",NA
"LABUAN",2015," 51",NA
"MALAYSIA",2015," 51","0"
"PERLIS",2010," 52",NA
"KEDAH",2010," 52",NA
"PULAU PINANG",2010," 52",NA
"PERAK",2010," 52",NA
"SELANGOR",2010," 52","1"
"WPKL/PUTRAJAYA",2010," 52",NA
"N.SEMBILAN",2010," 52",NA
"MELAKA",2010," 52",NA
"JOHOR",2010," 52",NA
"PAHANG",2010," 52",NA
"TERENGGANU",2010," 52",NA
"KELANTAN",2010," 52",NA
"SARAWAK",2010," 52",NA
"SABAH",2010," 52",NA
"LABUAN",2010," 52",NA
"MALAYSIA",2010," 52","1"
"PERLIS",2011," 52",NA
"KEDAH",2011," 52",NA
"PULAU PINANG",2011," 52",NA
"PERAK",2011," 52",NA
"SELANGOR",2011," 52",NA
"WPKL/PUTRAJAYA",2011," 52",NA
"N.SEMBILAN",2011," 52",NA
"MELAKA",2011," 52",NA
"JOHOR",2011," 52",NA
"PAHANG",2011," 52",NA
"TERENGGANU",2011," 52",NA
"KELANTAN",2011," 52",NA
"SARAWAK",2011," 52",NA
"SABAH",2011," 52",NA
"LABUAN",2011," 52",NA
"MALAYSIA",2011," 52","NO MORTALITY"
"PERLIS",2012," 52",NA
"KEDAH",2012," 52",NA
"PULAU PINANG",2012," 52",NA
"PERAK",2012," 52",NA
"SELANGOR",2012," 52",NA
"WPKL/PUTRAJAYA",2012," 52",NA
"N.SEMBILAN",2012," 52",NA
"MELAKA",2012," 52",NA
"JOHOR",2012," 52",NA
"PAHANG",2012," 52",NA
"TERENGGANU",2012," 52",NA
"KELANTAN",2012," 52",NA
"SARAWAK",2012," 52",NA
"SABAH",2012," 52",NA
"LABUAN",2012," 52",NA
"MALAYSIA",2012," 52","0"
"PERLIS",2013," 52",NA
"KEDAH",2013," 52",NA
"PULAU PINANG",2013," 52",NA
"PERAK",2013," 52",NA
"SELANGOR",2013," 52",NA
"WPKL/PUTRAJAYA",2013," 52",NA
"N.SEMBILAN",2013," 52",NA
"MELAKA",2013," 52",NA
"JOHOR",2013," 52","3"
"PAHANG",2013," 52",NA
"TERENGGANU",2013," 52",NA
"KELANTAN",2013," 52",NA
"SARAWAK",2013," 52",NA
"SABAH",2013," 52","1"
"LABUAN",2013," 52",NA
"MALAYSIA",2013," 52","4"
"PERLIS",2014," 52",NA
"KEDAH",2014," 52",NA
"PULAU PINANG",2014," 52","2"
"PERAK",2014," 52","1"
"SELANGOR",2014," 52","1"
"WPKL/PUTRAJAYA",2014," 52",NA
"N.SEMBILAN",2014," 52",NA
"MELAKA",2014," 52",NA
"JOHOR",2014," 52","1"
"PAHANG",2014," 52","1"
"TERENGGANU",2014," 52",NA
"KELANTAN",2014," 52",NA
"SARAWAK",2014," 52",NA
"SABAH",2014," 52",NA
"LABUAN",2014," 52",NA
"MALAYSIA",2014," 52","6"
"PERLIS",2015," 52",NA
"KEDAH",2015," 52",NA
"PULAU PINANG",2015," 52",NA
"PERAK",2015," 52",NA
"SELANGOR",2015," 52",NA
"WPKL/PUTRAJAYA",2015," 52",NA
"N.SEMBILAN",2015," 52",NA
"MELAKA",2015," 52",NA
"JOHOR",2015," 52",NA
"PAHANG",2015," 52",NA
"TERENGGANU",2015," 52",NA
"KELANTAN",2015," 52",NA
"SARAWAK",2015," 52",NA
"SABAH",2015," 52",NA
"LABUAN",2015," 52",NA
"MALAYSIA",2015," 52","0"
